road_id,segment_id,osm_way_id,from_lat,from_lon,to_lat,to_lon,length_m,road_type,lanes,speed_limit_kph,oneway,province,municipality
R24,R24_000698,,-26.395255,27.537352,-26.386089,27.538545,1026.0,provincial,2,80,1,Gauteng,Ekurhuleni
R24,R24_000699,,-26.18597,27.569868,-26.181883,27.565533,661.3,provincial,2,80,0,Gauteng,City of Tshwane
R24,R24_000700,,-25.802758,27.806487,-25.803885,27.799088,830.7,provincial,3,60,0,Gauteng,City of Tshwane
R24,R24_000701,,-26.53006,27.911759,-26.53648,27.913681,743.9,provincial,4,120,1,Gauteng,City of Tshwane
R24,R24_000702,,-26.167968,27.637777,-26.1628,27.643963,894.7,provincial,2,120,0,Gauteng,City of Johannesburg
R24,R24_000703,,-25.543294,28.503627,-25.543928,28.502739,121.2,provincial,4,120,1,Gauteng,City of Johannesburg
R24,R24_000704,,-25.368317,27.572466,-25.360403,27.567627,1029.7,provincial,3,120,0,Gauteng,Ekurhuleni
R24,R24_000705,,-25.407556,27.796394,-25.40034,27.792889,890.4,provincial,3,60,0,Gauteng,City of Tshwane
R24,R24_000706,,-26.453247,27.974383,-26.446332,27.970028,907.1,provincial,3,80,0,Gauteng,City of Tshwane
R24,R24_000707,,-25.537181,28.356109,-25.540664,28.359098,509.4,provincial,3,120,1,Gauteng,Ekurhuleni
R24,R24_000708,,-26.062526,28.14505,-26.061567,28.154528,1057.4,provincial,3,60,1,Gauteng,City of Johannesburg
R24,R24_000709,,-25.54191,28.109164,-25.536224,28.107871,647.3,provincial,3,80,0,Gauteng,Ekurhuleni
R24,R24_000710,,-25.729513,28.28724,-25.725275,28.293975,883.3,provincial,2,120,1,Gauteng,Ekurhuleni
R24,R24_000711,,-26.47305,27.934259,-26.476889,27.932375,474.7,provincial,4,60,1,Gauteng,City of Tshwane
R24,R24_000712,,-25.957416,28.192198,-25.965605,28.198539,1149.6,provincial,4,60,0,Gauteng,Ekurhuleni
R24,R24_000713,,-26.406019,28.037507,-26.408219,28.039066,299.3,provincial,2,80,1,Gauteng,City of Tshwane
R24,R24_000714,,-25.858641,28.495845,-25.86255,28.504712,1075.6,provincial,3,100,0,Gauteng,Ekurhuleni
R24,R24_000715,,-26.589445,28.583706,-26.591361,28.576257,853.7,provincial,3,60,1,Gauteng,Ekurhuleni
R24,R24_000716,,-25.341731,27.401012,-25.34053,27.410586,1071.0,provincial,2,100,0,Gauteng,City of Johannesburg
R24,R24_000717,,-26.03877,28.108197,-26.036266,28.112432,546.2,provincial,3,120,1,Gauteng,Ekurhuleni
R24,R24_000718,,-26.325419,27.608092,-26.332638,27.6092,810.7,provincial,3,120,0,Gauteng,City of Tshwane
R24,R24_000719,,-25.303307,28.204079,-25.310621,28.195514,1250.2,provincial,2,80,1,Gauteng,Ekurhuleni
R24,R24_000720,,-26.032244,28.588261,-26.040551,28.591106,974.6,provincial,3,120,1,Gauteng,Ekurhuleni
M1,M1_000721,,-26.366263,28.011298,-26.365222,28.010299,160.2,metropolitan,3,50,0,Gauteng,City of Tshwane
M1,M1_000722,,-25.814055,28.093526,-25.807119,28.088261,966.6,metropolitan,4,60,1,Gauteng,Ekurhuleni
M1,M1_000723,,-25.850742,27.440154,-25.859985,27.439819,1026.6,metropolitan,3,50,1,Gauteng,Ekurhuleni
M1,M1_000724,,-26.495918,28.276223,-26.49539,28.28341,799.9,metropolitan,3,60,0,Gauteng,Ekurhuleni
M1,M1_000725,,-25.44311,27.506136,-25.443661,27.51097,540.0,metropolitan,4,50,1,Gauteng,Ekurhuleni
M1,M1_000726,,-26.531393,27.812255,-26.525822,27.811632,622.2,metropolitan,4,60,1,Gauteng,City of Tshwane
M1,M1_000727,,-26.141211,28.573313,-26.145319,28.566663,867.6,metropolitan,4,80,1,Gauteng,Ekurhuleni
M1,M1_000728,,-25.579472,27.712532,-25.576886,27.714095,335.4,metropolitan,4,50,1,Gauteng,Ekurhuleni
M1,M1_000729,,-25.788388,27.744179,-25.796738,27.744291,926.9,metropolitan,3,60,0,Gauteng,Ekurhuleni
M1,M1_000730,,-26.234736,28.42943,-26.244452,28.421661,1380.9,metropolitan,2,80,0,Gauteng,Ekurhuleni
M1,M1_000731,,-26.019351,28.369409,-26.024126,28.373424,692.5,metropolitan,3,50,0,Gauteng,City of Tshwane
M1,M1_000732,,-25.320707,28.560815,-25.318796,28.567249,745.1,metropolitan,3,60,1,Gauteng,City of Johannesburg
M1,M1_000733,,-25.741133,28.271199,-25.747787,28.272754,758.5,metropolitan,3,50,1,Gauteng,City of Johannesburg
M1,M1_000734,,-26.53172,27.956818,-26.532195,27.956343,74.6,metropolitan,4,50,1,Gauteng,Ekurhuleni
M1,M1_000735,,-25.68271,27.969507,-25.689807,27.976913,1138.5,metropolitan,2,60,1,Gauteng,City of Tshwane
M1,M1_000736,,-25.717959,28.554115,-25.714301,28.544935,1096.8,metropolitan,4,80,1,Gauteng,City of Tshwane
M1,M1_000737,,-25.806369,28.182479,-25.810917,28.177886,717.5,metropolitan,2,60,1,Gauteng,City of Tshwane
M1,M1_000738,,-25.594904,28.298909,-25.590218,28.300683,556.2,metropolitan,2,80,1,Gauteng,Ekurhuleni
M1,M1_000739,,-25.702638,27.6159,-25.701686,27.619356,397.9,metropolitan,2,50,1,Gauteng,City of Johannesburg
M1,M1_000740,,-25.917156,28.222599,-25.920126,28.227104,598.9,metropolitan,3,50,0,Gauteng,City of Johannesburg
M1,M1_000741,,-25.794784,27.468258,-25.792901,27.476137,899.2,metropolitan,2,80,0,Gauteng,Ekurhuleni
M1,M1_000742,,-25.354866,27.503664,-25.352772,27.501183,360.3,metropolitan,4,80,0,Gauteng,City of Johannesburg
M1,M1_000743,,-25.69565,27.704003,-25.696311,27.712727,971.1,metropolitan,4,60,1,Gauteng,City of Tshwane
M1,M1_000744,,-25.700112,28.201095,-25.69471,28.196242,806.1,metropolitan,2,60,0,Gauteng,City of Tshwane
M1,M1_000745,,-26.094832,28.59515,-26.099667,28.601406,877.7,metropolitan,2,60,0,Gauteng,City of Tshwane
M1,M1_000746,,-25.326751,27.640803,-25.328898,27.643713,401.4,metropolitan,2,50,1,Gauteng,City of Johannesburg
M1,M1_000747,,-25.801844,27.5275,-25.803012,27.52268,550.5,metropolitan,2,50,0,Gauteng,Ekurhuleni
M1,M1_000748,,-25.654191,28.332685,-25.663816,28.332639,1068.4,metropolitan,4,80,0,Gauteng,City of Johannesburg
M1,M1_000749,,-25.736012,27.719724,-25.732011,27.727816,1002.0,metropolitan,4,50,1,Gauteng,City of Tshwane
M1,M1_000750,,-26.033125,28.412859,-26.027506,28.418567,889.0,metropolitan,4,50,0,Gauteng,City of Tshwane
M1,M1_000751,,-25.359598,28.381572,-25.359957,28.382917,154.5,metropolitan,3,60,1,Gauteng,City of Tshwane
M1,M1_000752,,-26.528247,28.596419,-26.525306,28.593726,442.7,metropolitan,3,50,1,Gauteng,City of Tshwane
M1,M1_000753,,-25.75787,27.611942,-25.767083,27.609625,1054.5,metropolitan,2,60,1,Gauteng,City of Johannesburg
M1,M1_000754,,-25.780198,27.831113,-25.788501,27.833769,967.6,metropolitan,4,50,0,Gauteng,City of Johannesburg
M1,M1_000755,,-26.348979,28.263687,-26.34712,28.263472,207.7,metropolitan,2,80,1,Gauteng,City of Tshwane
M1,M1_000756,,-25.905878,28.4011,-25.906892,28.411017,1106.5,metropolitan,2,60,0,Gauteng,City of Tshwane
M1,M1_000757,,-25.575888,27.451377,-25.583524,27.457519,1087.8,metropolitan,4,80,1,Gauteng,Ekurhuleni
M1,M1_000758,,-25.46874,28.043874,-25.463919,28.038534,798.6,metropolitan,2,50,0,Gauteng,City of Tshwane
M1,M1_000759,,-25.750019,27.965464,-25.741659,27.95638,1370.4,metropolitan,4,80,0,Gauteng,City of Johannesburg
M1,M1_000760,,-26.376076,27.45995,-26.379929,27.465824,779.8,metropolitan,3,80,0,Gauteng,Ekurhuleni
M1,M1_000761,,-26.516855,28.380964,-26.524571,28.382864,882.1,metropolitan,4,50,0,Gauteng,City of Johannesburg
M1,M1_000762,,-26.045925,28.373825,-26.036281,28.377393,1141.4,metropolitan,3,50,0,Gauteng,City of Tshwane
M1,M1_000763,,-25.512645,28.351722,-25.50736,28.353584,621.9,metropolitan,3,50,0,Gauteng,City of Tshwane
M1,M1_000764,,-26.416392,27.898185,-26.412466,27.899253,451.6,metropolitan,3,50,0,Gauteng,City of Johannesburg
M1,M1_000765,,-26.470042,28.41684,-26.467793,28.422393,665.0,metropolitan,2,60,0,Gauteng,City of Johannesburg
M1,M1_000766,,-26.590609,28.511364,-26.586474,28.513239,503.9,metropolitan,3,60,1,Gauteng,Ekurhuleni
M1,M1_000767,,-26.43504,27.571705,-26.439621,27.570713,520.3,metropolitan,2,50,0,Gauteng,Ekurhuleni
M1,M1_000768,,-26.365999,27.999865,-26.356993,28.002409,1038.8,metropolitan,3,60,1,Gauteng,City of Johannesburg
M1,M1_000769,,-25.874976,27.630283,-25.865244,27.639819,1512.4,metropolitan,4,60,0,Gauteng,City of Tshwane
M1,M1_000770,,-25.598569,28.191193,-25.60304,28.185067,841.8,metropolitan,2,80,1,Gauteng,City of Tshwane
M1,M1_000771,,-26.370779,28.204171,-26.379917,28.207068,1064.0,metropolitan,3,50,1,Gauteng,City of Tshwane
M1,M1_000772,,-26.165417,28.366184,-26.160249,28.35705,1164.9,metropolitan,4,50,0,Gauteng,City of Johannesburg
M1,M1_000773,,-25.57886,27.982074,-25.586539,27.989976,1223.0,metropolitan,4,60,1,Gauteng,City of Tshwane
M1,M1_000774,,-26.341623,28.212223,-26.345109,28.217803,730.3,metropolitan,3,50,0,Gauteng,City of Johannesburg
M1,M1_000775,,-25.640928,28.443864,-25.643417,28.438277,678.9,metropolitan,3,80,1,Gauteng,City of Johannesburg
M1,M1_000776,,-25.442365,27.57393,-25.433807,27.57303,955.2,metropolitan,3,60,0,Gauteng,City of Tshwane
M1,M1_000777,,-25.664232,28.158425,-25.654721,28.152469,1245.6,metropolitan,2,50,0,Gauteng,City of Tshwane
M1,M1_000778,,-26.422548,28.421982,-26.423376,28.415406,735.7,metropolitan,3,50,1,Gauteng,Ekurhuleni
M1,M1_000779,,-26.396175,28.353478,-26.38712,28.36159,1349.4,metropolitan,4,80,0,Gauteng,City of Johannesburg
M1,M1_000780,,-26.064795,28.026123,-26.057551,28.020452,1021.2,metropolitan,3,60,1,Gauteng,City of Johannesburg
M1,M1_000781,,-25.650977,28.283415,-25.656044,28.279961,680.7,metropolitan,4,50,0,Gauteng,Ekurhuleni
M1,M1_000782,,-25.432273,27.901326,-25.441389,27.911151,1487.7,metropolitan,4,80,0,Gauteng,City of Tshwane
M1,M1_000783,,-25.909542,27.975123,-25.903582,27.981549,972.9,metropolitan,3,60,0,Gauteng,City of Johannesburg
M1,M1_000784,,-25.873967,27.414908,-25.869331,27.423907,1123.6,metropolitan,2,60,1,Gauteng,City of Johannesburg
M1,M1_000785,,-25.758068,27.508875,-25.758472,27.504972,435.6,metropolitan,4,60,0,Gauteng,City of Tshwane
M1,M1_000786,,-25.997111,27.566349,-25.993048,27.560048,832.2,metropolitan,3,80,1,Gauteng,Ekurhuleni
M1,M1_000787,,-25.776577,28.432459,-25.785163,28.440328,1292.7,metropolitan,3,80,0,Gauteng,City of Tshwane
M1,M1_000788,,-26.046327,27.723747,-26.037405,27.724596,994.8,metropolitan,2,80,0,Gauteng,Ekurhuleni
M1,M1_000789,,-25.454899,28.282913,-25.463803,28.291819,1397.9,metropolitan,4,60,0,Gauteng,City of Johannesburg
M1,M1_000790,,-26.102159,27.958423,-26.111342,27.955752,1061.5,metropolitan,4,80,0,Gauteng,Ekurhuleni
M1,M1_000791,,-25.677862,27.645655,-25.668237,27.640428,1215.8,metropolitan,2,80,1,Gauteng,Ekurhuleni
M1,M1_000792,,-25.379108,28.096143,-25.369926,28.090339,1205.8,metropolitan,4,50,1,Gauteng,City of Tshwane
M1,M1_000793,,-25.432687,28.004279,-25.434228,27.995368,1003.8,metropolitan,3,60,1,Gauteng,City of Tshwane
M1,M1_000794,,-25.948115,28.395472,-25.948712,28.39611,97.0,metropolitan,4,60,1,Gauteng,Ekurhuleni
M1,M1_000795,,-26.12141,28.207968,-26.117546,28.21753,1144.8,metropolitan,2,50,1,Gauteng,City of Johannesburg
M1,M1_000796,,-26.495778,28.477535,-26.500011,28.486668,1117.3,metropolitan,2,50,1,Gauteng,City of Johannesburg
M1,M1_000797,,-25.693793,27.995594,-25.686293,27.996008,833.8,metropolitan,4,50,1,Gauteng,City of Tshwane
M1,M1_000798,,-25.339553,28.049722,-25.346912,28.046656,885.0,metropolitan,3,80,0,Gauteng,City of Tshwane
M1,M1_000799,,-26.354221,27.426444,-26.348181,27.433143,1001.2,metropolitan,4,80,1,Gauteng,City of Tshwane
M1,M1_000800,,-25.847684,28.186913,-25.841948,28.186636,637.5,metropolitan,4,80,1,Gauteng,City of Tshwane
M1,M1_000801,,-26.204693,27.558345,-26.198906,27.55178,971.4,metropolitan,3,50,1,Gauteng,City of Tshwane
M1,M1_000802,,-25.338059,28.3237,-25.347113,28.320762,1056.5,metropolitan,3,50,0,Gauteng,Ekurhuleni
M1,M1_000803,,-25.904088,27.618737,-25.910581,27.622899,856.1,metropolitan,4,50,0,Gauteng,City of Johannesburg
M1,M1_000804,,-26.448007,28.592528,-26.446516,28.591346,211.2,metropolitan,3,50,0,Gauteng,Ekurhuleni
M1,M1_000805,,-25.680725,28.198664,-25.671165,28.191623,1318.0,metropolitan,3,80,0,Gauteng,Ekurhuleni
M1,M1_000806,,-26.207972,28.504521,-26.209881,28.504509,211.9,metropolitan,2,60,1,Gauteng,City of Johannesburg
M1,M1_000807,,-26.594417,28.286194,-26.584905,28.28282,1120.3,metropolitan,4,60,1,Gauteng,City of Tshwane
M1,M1_000808,,-25.339513,28.304994,-25.329632,28.308332,1157.7,metropolitan,4,80,1,Gauteng,City of Tshwane
M1,M1_000809,,-25.704109,28.277969,-25.696106,28.270757,1195.8,metropolitan,4,50,1,Gauteng,City of Johannesburg
M1,M1_000810,,-26.077881,28.409052,-26.078962,28.400902,912.6,metropolitan,2,80,0,Gauteng,Ekurhuleni
M1,M1_000811,,-25.915636,28.33754,-25.910294,28.331454,898.8,metropolitan,2,80,1,Gauteng,Ekurhuleni
M1,M1_000812,,-25.726975,27.504852,-25.726739,27.498741,678.8,metropolitan,3,80,0,Gauteng,Ekurhuleni
M1,M1_000813,,-26.130616,27.577535,-26.12354,27.574928,837.1,metropolitan,3,50,1,Gauteng,City of Tshwane
M1,M1_000814,,-26.143238,28.573028,-26.135752,28.56478,1236.4,metropolitan,4,60,1,Gauteng,City of Tshwane
M1,M1_000815,,-26.224776,28.366807,-26.215369,28.365284,1057.8,metropolitan,3,50,0,Gauteng,City of Johannesburg
M1,M1_000816,,-26.329881,27.969536,-26.32253,27.979269,1353.8,metropolitan,2,80,1,Gauteng,City of Johannesburg
M1,M1_000817,,-26.591395,28.166567,-26.595928,28.160065,879.8,metropolitan,3,80,0,Gauteng,City of Johannesburg
M1,M1_000818,,-26.358192,27.858123,-26.357115,27.848968,1023.3,metropolitan,3,80,1,Gauteng,City of Tshwane
M1,M1_000819,,-25.872935,27.956142,-25.882398,27.946191,1524.3,metropolitan,3,60,1,Gauteng,City of Johannesburg
M1,M1_000820,,-25.750043,28.471224,-25.7517,28.471062,184.8,metropolitan,4,80,0,Gauteng,City of Johannesburg
M1,M1_000821,,-26.444839,27.73266,-26.434952,27.723994,1459.3,metropolitan,4,60,1,Gauteng,Ekurhuleni
M1,M1_000822,,-26.033111,27.709494,-26.029393,27.718979,1130.9,metropolitan,2,60,0,Gauteng,City of Tshwane
M1,M1_000823,,-26.388299,27.470212,-26.391905,27.477778,930.4,metropolitan,2,60,0,Gauteng,City of Johannesburg
M1,M1_000824,,-26.245529,27.903417,-26.237287,27.900537,969.1,metropolitan,3,60,0,Gauteng,Ekurhuleni
M1,M1_000825,,-26.348041,28.153636,-26.342747,28.155611,627.2,metropolitan,2,80,1,Gauteng,City of Tshwane
M1,M1_000826,,-25.525131,28.221961,-25.52911,28.22567,603.7,metropolitan,4,60,0,Gauteng,Ekurhuleni
M1,M1_000827,,-25.845939,28.387978,-25.855681,28.388341,1082.1,metropolitan,3,60,1,Gauteng,City of Tshwane
M1,M1_000828,,-25.40282,27.595635,-25.408462,27.595703,626.4,metropolitan,2,80,0,Gauteng,City of Tshwane
M1,M1_000829,,-26.001361,27.49168,-25.994984,27.500148,1176.7,metropolitan,3,60,1,Gauteng,Ekurhuleni
M1,M1_000830,,-26.128661,28.380446,-26.120866,28.382399,891.9,metropolitan,3,50,1,Gauteng,City of Johannesburg
M1,M1_000831,,-25.632202,27.542316,-25.639628,27.546201,930.2,metropolitan,4,50,1,Gauteng,City of Johannesburg
M1,M1_000832,,-26.327207,28.577331,-26.328711,28.582591,607.3,metropolitan,2,50,0,Gauteng,City of Tshwane
M1,M1_000833,,-25.615466,27.45102,-25.62331,27.456881,1086.9,metropolitan,4,80,0,Gauteng,City of Tshwane
M1,M1_000834,,-26.445401,27.703615,-26.454076,27.706967,1032.3,metropolitan,2,50,0,Gauteng,Ekurhuleni
M1,M1_000835,,-25.428473,27.621738,-25.431442,27.613554,966.4,metropolitan,4,60,1,Gauteng,City of Tshwane
M1,M1_000836,,-26.391275,28.000761,-26.386704,27.995597,765.5,metropolitan,4,50,0,Gauteng,Ekurhuleni
M1,M1_000837,,-25.607783,28.034606,-25.603467,28.043891,1136.6,metropolitan,2,80,0,Gauteng,Ekurhuleni
M1,M1_000838,,-26.471709,27.656818,-26.471625,27.660973,461.3,metropolitan,3,80,0,Gauteng,City of Tshwane
M1,M1_000839,,-25.724417,27.528789,-25.717722,27.538415,1301.5,metropolitan,3,50,0,Gauteng,City of Tshwane
M1,M1_000840,,-26.453301,28.581535,-26.460829,28.573741,1202.7,metropolitan,2,60,1,Gauteng,Ekurhuleni
M2,M2_000841,,-26.225247,28.266564,-26.233602,28.266438,927.5,metropolitan,3,60,1,Gauteng,Ekurhuleni
M2,M2_000842,,-25.642973,28.224456,-25.636151,28.218973,971.5,metropolitan,3,60,1,Gauteng,City of Johannesburg
M2,M2_000843,,-25.486194,28.473706,-25.480145,28.482488,1183.6,metropolitan,3,50,0,Gauteng,Ekurhuleni
M2,M2_000844,,-25.960857,27.526206,-25.962096,27.529377,377.9,metropolitan,2,50,0,Gauteng,City of Tshwane
M2,M2_000845,,-26.079188,28.108669,-26.087154,28.117175,1293.5,metropolitan,2,50,1,Gauteng,City of Johannesburg
M2,M2_000846,,-26.159779,28.113953,-26.149966,28.106408,1374.0,metropolitan,3,80,1,Gauteng,City of Tshwane
M2,M2_000847,,-25.605738,28.319167,-25.603865,28.324293,605.8,metropolitan,4,60,1,Gauteng,City of Tshwane
M2,M2_000848,,-25.73332,28.540167,-25.72357,28.540395,1082.6,metropolitan,2,60,0,Gauteng,City of Johannesburg
M2,M2_000849,,-26.274103,27.996729,-26.271536,27.989421,859.8,metropolitan,2,80,0,Gauteng,City of Johannesburg
M2,M2_000850,,-25.952425,27.432099,-25.958843,27.434191,749.3,metropolitan,3,50,1,Gauteng,Ekurhuleni
M2,M2_000851,,-25.789798,28.312206,-25.786576,28.312605,360.3,metropolitan,3,60,0,Gauteng,City of Tshwane
M2,M2_000852,,-25.739279,27.9883,-25.744046,27.985172,632.8,metropolitan,4,80,0,Gauteng,City of Johannesburg
M2,M2_000853,,-25.312075,28.456151,-25.319692,28.455153,852.7,metropolitan,3,60,1,Gauteng,City of Johannesburg
M2,M2_000854,,-26.557282,28.068,-26.550075,28.064061,911.7,metropolitan,4,50,1,Gauteng,City of Tshwane
M2,M2_000855,,-26.425165,28.258868,-26.425416,28.251056,867.6,metropolitan,4,60,1,Gauteng,City of Tshwane
M2,M2_000856,,-25.869068,27.587573,-25.877953,27.582841,1117.4,metropolitan,4,60,1,Gauteng,City of Tshwane
M2,M2_000857,,-26.183372,27.433776,-26.19247,27.440515,1256.7,metropolitan,3,80,0,Gauteng,Ekurhuleni
M2,M2_000858,,-26.156367,27.51682,-26.159464,27.513967,467.4,metropolitan,3,50,0,Gauteng,City of Johannesburg
M2,M2_000859,,-26.294991,27.774519,-26.303292,27.778279,1011.5,metropolitan,3,50,1,Gauteng,City of Johannesburg
M2,M2_000860,,-26.574374,27.79134,-26.575156,27.798607,811.3,metropolitan,4,80,1,Gauteng,City of Tshwane
M2,M2_000861,,-26.573477,27.96364,-26.583032,27.95997,1136.2,metropolitan,4,60,1,Gauteng,Ekurhuleni
M2,M2_000862,,-26.472957,27.98603,-26.46914,27.980148,778.3,metropolitan,3,80,1,Gauteng,City of Johannesburg
M2,M2_000863,,-25.800724,27.836001,-25.802004,27.83594,142.3,metropolitan,2,80,0,Gauteng,City of Tshwane
M2,M2_000864,,-26.255298,27.756784,-26.253828,27.762876,695.6,metropolitan,4,80,0,Gauteng,Ekurhuleni
M2,M2_000865,,-25.502557,27.51368,-25.50582,27.505025,1026.7,metropolitan,4,60,1,Gauteng,City of Johannesburg
M2,M2_000866,,-26.148489,27.491994,-26.142014,27.492087,718.8,metropolitan,3,60,1,Gauteng,City of Johannesburg
M2,M2_000867,,-26.061391,27.701518,-26.061084,27.704949,382.4,metropolitan,4,50,0,Gauteng,Ekurhuleni
M2,M2_000868,,-25.685669,28.435252,-25.684132,28.429511,659.7,metropolitan,4,60,1,Gauteng,Ekurhuleni
M2,M2_000869,,-25.907465,28.137307,-25.902083,28.135981,615.3,metropolitan,4,80,0,Gauteng,Ekurhuleni
M2,M2_000870,,-26.339158,27.954984,-26.344351,27.959913,794.7,metropolitan,3,60,1,Gauteng,City of Tshwane
M2,M2_000871,,-25.481758,28.493365,-25.479079,28.500284,823.6,metropolitan,3,60,0,Gauteng,City of Tshwane
M2,M2_000872,,-25.707089,27.683356,-25.712319,27.676355,970.0,metropolitan,2,50,1,Gauteng,City of Tshwane
M2,M2_000873,,-25.969003,28.589552,-25.970563,28.597665,917.0,metropolitan,2,50,1,Gauteng,City of Johannesburg
M2,M2_000874,,-26.562116,28.347604,-26.566561,28.348618,506.0,metropolitan,4,50,1,Gauteng,City of Johannesburg
M2,M2_000875,,-26.528075,28.475807,-26.531797,28.471767,609.8,metropolitan,2,60,1,Gauteng,Ekurhuleni
M2,M2_000876,,-25.74534,27.508368,-25.736477,27.512853,1102.6,metropolitan,2,50,0,Gauteng,Ekurhuleni
M2,M2_000877,,-25.645175,28.519523,-25.644736,28.526103,732.0,metropolitan,4,60,1,Gauteng,City of Johannesburg
M2,M2_000878,,-26.2905,27.546732,-26.284366,27.543318,779.2,metropolitan,4,80,1,Gauteng,Ekurhuleni
M2,M2_000879,,-25.632853,28.5226,-25.638493,28.514736,1074.2,metropolitan,2,60,1,Gauteng,City of Tshwane
M2,M2_000880,,-26.269402,28.107377,-26.269595,28.104871,279.0,metropolitan,2,60,1,Gauteng,City of Tshwane
M2,M2_000881,,-25.71244,28.555978,-25.704851,28.564717,1284.8,metropolitan,3,60,1,Gauteng,City of Tshwane
M2,M2_000882,,-26.572604,28.560166,-26.570488,28.566995,793.6,metropolitan,4,50,0,Gauteng,City of Tshwane
M2,M2_000883,,-25.881454,27.771122,-25.872284,27.768379,1062.4,metropolitan,4,50,0,Gauteng,City of Tshwane
M2,M2_000884,,-26.094988,28.491747,-26.097128,28.501307,1087.4,metropolitan,3,60,0,Gauteng,City of Johannesburg
M2,M2_000885,,-26.21335,28.4313,-26.220145,28.430077,766.4,metropolitan,3,80,1,Gauteng,City of Johannesburg
M2,M2_000886,,-26.243753,27.496113,-26.238164,27.495947,620.7,metropolitan,4,60,1,Gauteng,Ekurhuleni
M2,M2_000887,,-26.050924,28.502255,-26.058916,28.495462,1164.3,metropolitan,3,80,0,Gauteng,City of Tshwane
M2,M2_000888,,-26.052868,28.275078,-26.051913,28.271613,398.9,metropolitan,4,50,0,Gauteng,Ekurhuleni
M2,M2_000889,,-25.76593,28.156188,-25.76011,28.14891,1034.4,metropolitan,3,50,1,Gauteng,City of Tshwane
M2,M2_000890,,-25.851448,27.532994,-25.856456,27.537265,730.6,metropolitan,4,50,1,Gauteng,City of Tshwane
M2,M2_000891,,-26.013063,28.448207,-26.020393,28.441677,1089.7,metropolitan,4,60,1,Gauteng,City of Johannesburg
M2,M2_000892,,-26.490281,27.841119,-26.492411,27.838665,360.7,metropolitan,4,50,0,Gauteng,City of Johannesburg
M2,M2_000893,,-25.399954,28.176528,-25.397421,28.184665,945.9,metropolitan,3,50,1,Gauteng,Ekurhuleni
M2,M2_000894,,-25.49262,27.45974,-25.49026,27.461748,343.9,metropolitan,2,50,1,Gauteng,City of Johannesburg
M2,M2_000895,,-25.368583,27.540821,-25.364211,27.539524,506.2,metropolitan,3,80,1,Gauteng,City of Johannesburg
M2,M2_000896,,-26.308171,27.643774,-26.29925,27.650042,1210.2,metropolitan,3,60,1,Gauteng,City of Tshwane
M2,M2_000897,,-26.430741,28.427605,-26.428739,28.437509,1121.6,metropolitan,3,80,0,Gauteng,City of Tshwane
M2,M2_000898,,-26.365519,28.350956,-26.374944,28.360479,1487.2,metropolitan,2,80,1,Gauteng,City of Johannesburg
M2,M2_000899,,-26.119471,28.221121,-26.120308,28.211327,1091.0,metropolitan,2,60,1,Gauteng,Ekurhuleni
M2,M2_000900,,-26.324117,27.860195,-26.325651,27.862139,274.9,metropolitan,2,50,0,Gauteng,City of Johannesburg
M2,M2_000901,,-26.167279,27.68181,-26.159114,27.691745,1427.4,metropolitan,4,80,0,Gauteng,City of Johannesburg
M2,M2_000902,,-26.270246,28.143589,-26.274196,28.141483,496.9,metropolitan,3,50,0,Gauteng,Ekurhuleni
M2,M2_000903,,-26.366816,27.60384,-26.366959,27.600624,357.4,metropolitan,3,50,0,Gauteng,City of Tshwane
M2,M2_000904,,-25.676668,27.919516,-25.68146,27.915781,674.4,metropolitan,2,60,1,Gauteng,Ekurhuleni
M2,M2_000905,,-26.13123,27.916103,-26.123174,27.911367,1037.3,metropolitan,3,80,1,Gauteng,City of Tshwane
M2,M2_000906,,-25.439527,27.778652,-25.429636,27.783926,1244.2,metropolitan,2,80,1,Gauteng,City of Johannesburg
M2,M2_000907,,-26.354404,27.465481,-26.360741,27.464886,706.5,metropolitan,2,80,1,Gauteng,City of Tshwane
M2,M2_000908,,-26.449169,28.47421,-26.449271,28.47304,130.3,metropolitan,4,80,1,Gauteng,City of Tshwane
M2,M2_000909,,-25.959115,28.415006,-25.951777,28.407479,1166.8,metropolitan,2,50,1,Gauteng,City of Johannesburg
M2,M2_000910,,-25.51456,28.299924,-25.508109,28.301189,729.7,metropolitan,4,80,0,Gauteng,Ekurhuleni
M2,M2_000911,,-25.302594,27.404951,-25.297257,27.398562,924.0,metropolitan,2,50,1,Gauteng,Ekurhuleni
M2,M2_000912,,-26.477403,27.794389,-26.481717,27.804016,1171.0,metropolitan,2,60,1,Gauteng,Ekurhuleni
M2,M2_000913,,-25.392107,27.527284,-25.395636,27.517861,1116.9,metropolitan,3,80,1,Gauteng,City of Tshwane
M2,M2_000914,,-25.783136,27.723182,-25.779976,27.719771,516.2,metropolitan,2,80,1,Gauteng,City of Tshwane
M2,M2_000915,,-25.368356,28.599785,-25.360218,28.605726,1118.4,metropolitan,2,50,0,Gauteng,Ekurhuleni
M2,M2_000916,,-26.23216,28.357776,-26.227284,28.358719,551.3,metropolitan,4,60,0,Gauteng,City of Tshwane
M2,M2_000917,,-26.268287,27.688096,-26.262869,27.686074,641.9,metropolitan,2,50,0,Gauteng,City of Tshwane
M2,M2_000918,,-25.58666,27.741923,-25.581609,27.745004,656.8,metropolitan,2,60,1,Gauteng,City of Tshwane
